algorithm,problem_id,run,generation,evaluation_start,evaluation_end,evaluations_this_generation,best_value,error,target_reached,operator_probabilities,operator_counts,metadata
bipop-cma-es,1,0,8357,152442,152469,27,6.000163921271451e-09,6.000163921271451e-09,1,"{""cma_operator"":{""covariance"":0.4369425582135428,""isotropic"":0.5630574417864572},""restart_regime"":{""large_population"":0.633576896833748,""small_population"":0.36642310316625204}}","{""cma_covariance"":10,""cma_isotropic"":17}","{""population_reduction_progress"":0.027877770785259774,""population_size"":27,""population_size_min"":10,""population_size_start"":28,""restart_index"":4,""restart_regime"":0,""sigma"":0.03899042901536023}"
bipop-cma-es,1,0,8358,152469,152496,27,6.000163921271451e-09,6.000163921271451e-09,1,"{""cma_operator"":{""covariance"":0.43884422838281995,""isotropic"":0.56115577161718},""restart_regime"":{""large_population"":0.633576896833748,""small_population"":0.36642310316625204}}","{""cma_covariance"":11,""cma_isotropic"":16}","{""population_reduction_progress"":0.0279532899797217,""population_size"":27,""population_size_min"":10,""population_size_start"":28,""restart_index"":4,""restart_regime"":0,""sigma"":0.039366575250033016}"
bipop-cma-es,1,0,8359,152496,152523,27,6.000163921271451e-09,6.000163921271451e-09,1,"{""cma_operator"":{""covariance"":0.44047389085031546,""isotropic"":0.5595261091496846},""restart_regime"":{""large_population"":0.633576896833748,""small_population"":0.36642310316625204}}","{""cma_covariance"":13,""cma_isotropic"":14}","{""population_reduction_progress"":0.028028809174183624,""population_size"":27,""population_size_min"":10,""population_size_start"":28,""restart_index"":4,""restart_regime"":0,""sigma"":0.040172189952794604}"
bipop-cma-es,1,0,8360,152523,152550,27,6.000163921271451e-09,6.000163921271451e-09,1,"{""cma_operator"":{""covariance"":0.4189226908780223,""isotropic"":0.5810773091219777},""restart_regime"":{""large_population"":0.633576896833748,""small_population"":0.36642310316625204}}","{""cma_covariance"":13,""cma_isotropic"":14}","{""population_reduction_progress"":0.02810432836864555,""population_size"":27,""population_size_min"":10,""population_size_start"":28,""restart_index"":4,""restart_regime"":0,""sigma"":0.04093508346248326}"
bipop-cma-es,1,0,8361,152550,152577,27,6.000163921271451e-09,6.000163921271451e-09,1,"{""cma_operator"":{""covariance"":0.4229527703736048,""isotropic"":0.5770472296263952},""restart_regime"":{""large_population"":0.633576896833748,""small_population"":0.36642310316625204}}","{""cma_covariance"":8,""cma_isotropic"":19}","{""population_reduction_progress"":0.028179847563107475,""population_size"":27,""population_size_min"":10,""population_size_start"":28,""restart_index"":4,""restart_regime"":0,""sigma"":0.04114674722274943}"
bipop-cma-es,1,0,8362,152577,152604,27,6.000163921271451e-09,6.000163921271451e-09,1,"{""cma_operator"":{""covariance"":0.42243043766402427,""isotropic"":0.5775695623359759},""restart_regime"":{""large_population"":0.633576896833748,""small_population"":0.36642310316625204}}","{""cma_covariance"":10,""cma_isotropic"":17}","{""population_reduction_progress"":0.0282553667575694,""population_size"":27,""population_size_min"":10,""population_size_start"":28,""restart_index"":4,""restart_regime"":0,""sigma"":0.042540869025587166}"
bipop-cma-es,1,0,8363,152604,152631,27,6.000163921271451e-09,6.000163921271451e-09,1,"{""cma_operator"":{""covariance"":0.4270528788312332,""isotropic"":0.5729471211687668},""restart_regime"":{""large_population"":0.633576896833748,""small_population"":0.36642310316625204}}","{""cma_covariance"":10,""cma_isotropic"":17}","{""population_reduction_progress"":0.028330885952031325,""population_size"":27,""population_size_min"":10,""population_size_start"":28,""restart_index"":4,""restart_regime"":0,""sigma"":0.04526243903651819}"
bipop-cma-es,1,0,8364,152631,152658,27,6.000163921271451e-09,6.000163921271451e-09,1,"{""cma_operator"":{""covariance"":0.4303985477098674,""isotropic"":0.5696014522901326},""restart_regime"":{""large_population"":0.633576896833748,""small_population"":0.36642310316625204}}","{""cma_covariance"":11,""cma_isotropic"":16}","{""population_reduction_progress"":0.02840640514649325,""population_size"":27,""population_size_min"":10,""population_size_start"":28,""restart_index"":4,""restart_regime"":0,""sigma"":0.046011886907090425}"
bipop-cma-es,1,0,8365,152658,152685,27,6.000163921271451e-09,6.000163921271451e-09,1,"{""cma_operator"":{""covariance"":0.43296531913250724,""isotropic"":0.5670346808674928},""restart_regime"":{""large_population"":0.633576896833748,""small_population"":0.36642310316625204}}","{""cma_covariance"":11,""cma_isotropic"":16}","{""population_reduction_progress"":0.02848192434095518,""population_size"":27,""population_size_min"":10,""population_size_start"":28,""restart_index"":4,""restart_regime"":0,""sigma"":0.04666496926229881}"
bipop-cma-es,1,0,8366,152685,152712,27,6.000163921271451e-09,6.000163921271451e-09,1,"{""cma_operator"":{""covariance"":0.4363644147950391,""isotropic"":0.5636355852049609},""restart_regime"":{""large_population"":0.633576896833748,""small_population"":0.36642310316625204}}","{""cma_covariance"":8,""cma_isotropic"":19}","{""population_reduction_progress"":0.028557443535417105,""population_size"":27,""population_size_min"":10,""population_size_start"":28,""restart_index"":4,""restart_regime"":0,""sigma"":0.04818446647893946}"
bipop-cma-es,1,0,8367,152712,152739,27,6.000163921271451e-09,6.000163921271451e-09,1,"{""cma_operator"":{""covariance"":0.4357552375143606,""isotropic"":0.5642447624856394},""restart_regime"":{""large_population"":0.633576896833748,""small_population"":0.36642310316625204}}","{""cma_covariance"":9,""cma_isotropic"":18}","{""population_reduction_progress"":0.02863296272987903,""population_size"":27,""population_size_min"":10,""population_size_start"":28,""restart_index"":4,""restart_regime"":0,""sigma"":0.048886951442341}"
bipop-cma-es,1,0,8368,152739,152766,27,6.000163921271451e-09,6.000163921271451e-09,1,"{""cma_operator"":{""covariance"":0.4369331865236458,""isotropic"":0.5630668134763542},""restart_regime"":{""large_population"":0.633576896833748,""small_population"":0.36642310316625204}}","{""cma_covariance"":15,""cma_isotropic"":12}","{""population_reduction_progress"":0.028708481924340955,""population_size"":27,""population_size_min"":10,""population_size_start"":28,""restart_index"":4,""restart_regime"":0,""sigma"":0.04841126963517859}"
bipop-cma-es,1,0,8369,152766,152793,27,6.000163921271451e-09,6.000163921271451e-09,1,"{""cma_operator"":{""covariance"":0.4329024277795475,""isotropic"":0.5670975722204525},""restart_regime"":{""large_population"":0.633576896833748,""small_population"":0.36642310316625204}}","{""cma_covariance"":8,""cma_isotropic"":19}","{""population_reduction_progress"":0.02878400111880288,""population_size"":27,""population_size_min"":10,""population_size_start"":28,""restart_index"":4,""restart_regime"":0,""sigma"":0.04698706431312179}"
bipop-cma-es,1,0,8370,152793,152820,27,6.000163921271451e-09,6.000163921271451e-09,1,"{""cma_operator"":{""covariance"":0.4377750176975796,""isotropic"":0.5622249823024205},""restart_regime"":{""large_population"":0.633576896833748,""small_population"":0.36642310316625204}}","{""cma_covariance"":15,""cma_isotropic"":12}","{""population_reduction_progress"":0.028859520313264806,""population_size"":27,""population_size_min"":10,""population_size_start"":28,""restart_index"":4,""restart_regime"":0,""sigma"":0.04547410132880835}"
bipop-cma-es,1,0,8371,152820,152847,27,6.000163921271451e-09,6.000163921271451e-09,1,"{""cma_operator"":{""covariance"":0.4101440107545198,""isotropic"":0.5898559892454804},""restart_regime"":{""large_population"":0.633576896833748,""small_population"":0.36642310316625204}}","{""cma_covariance"":7,""cma_isotropic"":20}","{""population_reduction_progress"":0.02893503950772673,""population_size"":27,""population_size_min"":10,""population_size_start"":28,""restart_index"":4,""restart_regime"":0,""sigma"":0.04620240193939299}"
bipop-cma-es,1,0,8372,152847,152874,27,6.000163921271451e-09,6.000163921271451e-09,1,"{""cma_operator"":{""covariance"":0.42082629998205057,""isotropic"":0.5791737000179494},""restart_regime"":{""large_population"":0.633576896833748,""small_population"":0.36642310316625204}}","{""cma_covariance"":14,""cma_isotropic"":13}","{""population_reduction_progress"":0.029010558702188657,""population_size"":27,""population_size_min"":10,""population_size_start"":28,""restart_index"":4,""restart_regime"":0,""sigma"":0.04674829083505952}"
bipop-cma-es,1,0,8373,152874,152901,27,6.000163921271451e-09,6.000163921271451e-09,1,"{""cma_operator"":{""covariance"":0.4169789778054348,""isotropic"":0.5830210221945653},""restart_regime"":{""large_population"":0.633576896833748,""small_population"":0.36642310316625204}}","{""cma_covariance"":9,""cma_isotropic"":18}","{""population_reduction_progress"":0.029086077896650585,""population_size"":27,""population_size_min"":10,""population_size_start"":28,""restart_index"":4,""restart_regime"":0,""sigma"":0.045837150767930275}"
bipop-cma-es,1,0,8374,152901,152928,27,6.000163921271451e-09,6.000163921271451e-09,1,"{""cma_operator"":{""covariance"":0.4239538617420847,""isotropic"":0.5760461382579154},""restart_regime"":{""large_population"":0.633576896833748,""small_population"":0.36642310316625204}}","{""cma_covariance"":14,""cma_isotropic"":13}","{""population_reduction_progress"":0.02916159709111251,""population_size"":27,""population_size_min"":10,""population_size_start"":28,""restart_index"":4,""restart_regime"":0,""sigma"":0.045569387208930716}"
bipop-cma-es,1,0,8375,152928,152955,27,6.000163921271451e-09,6.000163921271451e-09,1,"{""cma_operator"":{""covariance"":0.399127694984918,""isotropic"":0.6008723050150822},""restart_regime"":{""large_population"":0.633576896833748,""small_population"":0.36642310316625204}}","{""cma_covariance"":12,""cma_isotropic"":15}","{""population_reduction_progress"":0.029237116285574436,""population_size"":27,""population_size_min"":10,""population_size_start"":28,""restart_index"":4,""restart_regime"":0,""sigma"":0.04550389246543828}"
bipop-cma-es,1,0,8376,152955,152982,27,6.000163921271451e-09,6.000163921271451e-09,1,"{""cma_operator"":{""covariance"":0.4057820188409457,""isotropic"":0.5942179811590543},""restart_regime"":{""large_population"":0.633576896833748,""small_population"":0.36642310316625204}}","{""cma_covariance"":8,""cma_isotropic"":19}","{""population_reduction_progress"":0.02931263548003636,""population_size"":27,""population_size_min"":10,""population_size_start"":28,""restart_index"":4,""restart_regime"":0,""sigma"":0.04529558299111318}"
bipop-cma-es,1,0,8377,152982,153009,27,6.000163921271451e-09,6.000163921271451e-09,1,"{""cma_operator"":{""covariance"":0.41365262808082426,""isotropic"":0.5863473719191757},""restart_regime"":{""large_population"":0.633576896833748,""small_population"":0.36642310316625204}}","{""cma_covariance"":11,""cma_isotropic"":16}","{""population_reduction_progress"":0.029388154674498287,""population_size"":27,""population_size_min"":10,""population_size_start"":28,""restart_index"":4,""restart_regime"":0,""sigma"":0.04557796653841055}"
bipop-cma-es,1,0,8378,153009,153036,27,6.000163921271451e-09,6.000163921271451e-09,1,"{""cma_operator"":{""covariance"":0.4165359063824223,""isotropic"":0.5834640936175777},""restart_regime"":{""large_population"":0.633576896833748,""small_population"":0.36642310316625204}}","{""cma_covariance"":8,""cma_isotropic"":19}","{""population_reduction_progress"":0.029463673868960212,""population_size"":27,""population_size_min"":10,""population_size_start"":28,""restart_index"":4,""restart_regime"":0,""sigma"":0.045699033575888774}"
bipop-cma-es,1,0,8379,153036,153063,27,6.000163921271451e-09,6.000163921271451e-09,1,"{""cma_operator"":{""covariance"":0.42411573765077165,""isotropic"":0.5758842623492284},""restart_regime"":{""large_population"":0.633576896833748,""small_population"":0.36642310316625204}}","{""cma_covariance"":12,""cma_isotropic"":15}","{""population_reduction_progress"":0.029539193063422137,""population_size"":27,""population_size_min"":10,""population_size_start"":28,""restart_index"":4,""restart_regime"":0,""sigma"":0.04516821941923533}"
bipop-cma-es,1,0,8380,153063,153090,27,6.000163921271451e-09,6.000163921271451e-09,1,"{""cma_operator"":{""covariance"":0.4279892604768699,""isotropic"":0.5720107395231301},""restart_regime"":{""large_population"":0.633576896833748,""small_population"":0.36642310316625204}}","{""cma_covariance"":9,""cma_isotropic"":18}","{""population_reduction_progress"":0.029614712257884063,""population_size"":27,""population_size_min"":10,""population_size_start"":28,""restart_index"":4,""restart_regime"":0,""sigma"":0.04530399266145302}"
bipop-cma-es,1,0,8381,153090,153117,27,6.000163921271451e-09,6.000163921271451e-09,1,"{""cma_operator"":{""covariance"":0.43102598688388544,""isotropic"":0.5689740131161146},""restart_regime"":{""large_population"":0.633576896833748,""small_population"":0.36642310316625204}}","{""cma_covariance"":12,""cma_isotropic"":15}","{""population_reduction_progress"":0.02969023145234599,""population_size"":27,""population_size_min"":10,""population_size_start"":28,""restart_index"":4,""restart_regime"":0,""sigma"":0.045887739977349025}"
bipop-cma-es,1,0,8382,153117,153144,27,6.000163921271451e-09,6.000163921271451e-09,1,"{""cma_operator"":{""covariance"":0.438310912609645,""isotropic"":0.561689087390355},""restart_regime"":{""large_population"":0.633576896833748,""small_population"":0.36642310316625204}}","{""cma_covariance"":9,""cma_isotropic"":18}","{""population_reduction_progress"":0.029765750646807917,""population_size"":27,""population_size_min"":10,""population_size_start"":28,""restart_index"":4,""restart_regime"":0,""sigma"":0.046401421727429976}"
bipop-cma-es,1,0,8383,153144,153171,27,6.000163921271451e-09,6.000163921271451e-09,1,"{""cma_operator"":{""covariance"":0.43592102333259164,""isotropic"":0.5640789766674085},""restart_regime"":{""large_population"":0.633576896833748,""small_population"":0.36642310316625204}}","{""cma_covariance"":13,""cma_isotropic"":14}","{""population_reduction_progress"":0.029841269841269842,""population_size"":27,""population_size_min"":10,""population_size_start"":28,""restart_index"":4,""restart_regime"":0,""sigma"":0.046572301184197515}"
